StudentId,Gender,Major,Age,Country,Dates,Topic,Sentiment,Feedback,"Graduate Count=IF(C2=""Graduate"",COUNTIF($C$2:C2,""Graduate""),"""")",Undergraduate Count
20590837,Male,Graduate,24,Singapore,10/12/2024,Tuition,Very Negative,Very Negative experience with tuition.  ,438,
10591030,Female,Undergraduate,20,Netherlands,11/2/2024,Language Barrier,Neutral,Neutral experience with language barrier.   ,,631
10591031,Male,Undergraduate,26,Belgium,11/18/2024,Health Insurance,Positive,Positive experience with health insurance.      ,,632
20590838,Female,Graduate,22,Nepal,1/9/2024,Health Insurance,Very Negative,Very Negative experience with health insurance.      ,439,
10591032,Male,Undergraduate,18,Argentina,2/9/2024,Language Barrier,Neutral,Neutral experience with language barrier.      ,,633
20590839,Female,Graduate,27,New Zealand,2/15/2024,Job Search,Positive,Positive experience with job search.      ,440,
10591033,Male,Undergraduate,20,Nigeria,2/16/2024,Academic Pressure,Negative,Negative experience with academic pressure.       ,,634
10591034,Female,Undergraduate,25,Philippines,2/29/2024,Visa Issues,Very Positive,Very Positive experience with visa issues.        ,,635
20590840,Male,Graduate,19,Romania,3/15/2024,Health Insurance,Positive,Positive experience with health insurance.     ,441,
10591035,Female,Undergraduate,21,Canada,3/18/2024,Social Life,Very Negative,Very Negative experience with social life.     ,,636
20590841,Male,Graduate,24,Ghana,3/27/2024,Language Barrier,Neutral,Neutral experience with language barrier.    ,442,
10591036,Female,Undergraduate,20,Sweden,4/22/2024,Job Search,Positive,Positive experience with job search.       ,,637
10591037,Male,Undergraduate,26,Pakistan,6/12/2024,Cultural Differences,Very Negative,Very Negative experience with cultural differences.  ,,638
20590842,Female,Graduate,22,Brazil,6/15/2024,Cultural Differences,Negative,Negative experience with cultural differences.    ,443,
10591038,Male,Undergraduate,18,Malaysia,7/9/2024,Housing,Very Positive,Very Positive experience with housing.        ,,639
20590843,Female,Graduate,29,Hungary,7/27/2024,Social Life,Neutral,Neutral experience with social life.       ,444,
10591039,Male,Undergraduate,20,Nepal,8/3/2024,Social Life,Negative,Negative experience with social life.    ,,640
10591040,Female,Undergraduate,25,United States,8/16/2024,Academic Pressure,Very Positive,Very Positive experience with academic pressure.  ,,641
20590844,Male,Graduate,19,New Zealand,8/26/2024,Language Barrier,Neutral,Neutral experience with language barrier.    ,445,
10591041,Female,Undergraduate,21,Korea,9/17/2024,Job Search,Negative,Negative experience with job search.        ,,642
20590845,Male,Graduate,24,Nepal,9/25/2024,Job Search,Negative,Negative experience with job search.        ,446,
10591042,Female,Undergraduate,20,Romania,9/26/2024,Cultural Differences,Negative,Negative experience with cultural differences.      ,,643
10591043,Male,Undergraduate,26,Malaysia,10/1/2024,Cultural Differences,Very Negative,Very Negative experience with cultural differences.       ,,644
20590846,Female,Graduate,22,Norway,10/10/2024,Health Insurance,Positive,Positive experience with health insurance.       ,447,
20590847,Male,Graduate,18,Korea,1/5/2024,Visa Issues,Negative,Negative experience with visa issues.  ,448,
10591044,Female,Undergraduate,27,Nepal,2/10/2024,Tuition,Very Negative,Very Negative experience with tuition.       ,,645
20590848,Male,Graduate,26,Germany,2/27/2024,Academic Pressure,Neutral,Neutral experience with academic pressure.   ,449,
10591045,Female,Undergraduate,20,Chile,3/1/2024,Weather,Positive,Positive experience with weather.    ,,646
20590849,Male,Graduate,25,Russia,3/6/2024,Health Insurance,Neutral,Neutral experience with health insurance.  ,450,
10591046,Female,Undergraduate,21,Egypt,3/26/2024,Job Search,Very Negative,Very Negative experience with job search.      ,,647
10591047,Male,Undergraduate,27,Ethiopia,4/9/2024,Tuition,Very Positive,Very Positive experience with tuition.       ,,648
20590850,Female,Graduate,19,Japan,4/20/2024,Social Life,Neutral,Neutral experience with social life.     ,451,
10591048,Male,Undergraduate,22,Canada,5/2/2024,Job Search,Neutral,Neutral experience with job search.        ,,649
20590851,Female,Graduate,24,Nepal,5/3/2024,Housing,Negative,Negative experience with housing.     ,452,
10591049,Male,Undergraduate,20,Ethiopia,5/7/2024,Health Insurance,Positive,Positive experience with health insurance.        ,,650
20590852,Female,Graduate,26,Greece,5/16/2024,Academic Pressure,Positive,Positive experience with academic pressure.       ,453,
10591050,Male,Undergraduate,21,Japan,5/21/2024,Cultural Differences,Neutral,Neutral experience with cultural differences.      ,,651
20590853,Female,Graduate,23,Vietnam,6/5/2024,Social Life,Very Negative,Very Negative experience with social life.       ,454,
10591051,Male,Undergraduate,18,Romania,6/8/2024,Academic Pressure,Very Negative,Very Negative experience with academic pressure.        ,,652
20590854,Female,Graduate,29,India,6/25/2024,Housing,Very Negative,Very Negative experience with housing.       ,455,
10591052,Male,Undergraduate,20,Russia,8/13/2024,Tuition,Neutral,Neutral experience with tuition.        ,,653
10591053,Female,Undergraduate,25,Austria,9/7/2024,Housing,Very Positive,Very Positive experience with housing.  ,,654
20590855,Male,Graduate,19,Czech Republic,9/17/2024,Social Life,Negative,Negative experience with social life. ,456,
10591054,Female,Undergraduate,22,Bangladesh,11/7/2024,Tuition,Positive,Positive experience with tuition.    ,,655
20590856,Male,Graduate,28,Poland,11/12/2024,Tuition,Very Negative,Very Negative experience with tuition.       ,457,
10591055,Female,Undergraduate,20,Canada,1/8/2024,Visa Issues,Negative,Negative experience with visa issues.  ,,656
10591056,Male,Undergraduate,26,Portugal,2/7/2024,Health Insurance,Very Negative,Very Negative experience with health insurance.        ,,657
20590857,Female,Graduate,19,Italy,2/10/2024,Health Insurance,Negative,Negative experience with health insurance.   ,458,
10591057,Male,Undergraduate,21,China,2/14/2024,Job Search,Neutral,Neutral experience with job search.  ,,658
20590858,Female,Graduate,24,Germany,2/19/2024,Health Insurance,Very Positive,Very Positive experience with health insurance.  ,459,
10591058,Male,Undergraduate,18,Nigeria,2/24/2024,Visa Issues,Negative,Negative experience with visa issues.  ,,659
10591059,Female,Undergraduate,27,Spain,3/14/2024,Cultural Differences,Negative,Negative experience with cultural differences.        ,,660
20590859,Male,Graduate,20,Peru,5/16/2024,Language Barrier,Very Positive,Very Positive experience with language barrier.   ,460,
10591060,Female,Undergraduate,21,Germany,5/23/2024,Tuition,Positive,Positive experience with tuition.      ,,661
20590860,Male,Graduate,25,Algeria,6/3/2024,Housing,Very Negative,Very Negative experience with housing.    ,461,
10591061,Female,Undergraduate,19,Saudi Arabia,6/13/2024,Social Life,Very Negative,Very Negative experience with social life.  ,,662
20590861,Male,Graduate,28,Argentina,6/21/2024,Academic Pressure,Very Negative,Very Negative experience with academic pressure.    ,462,
10591062,Female,Undergraduate,20,Egypt,6/27/2024,Academic Pressure,Very Negative,Very Negative experience with academic pressure.       ,,663
10591063,Male,Undergraduate,26,Russia,7/1/2024,Health Insurance,Positive,Positive experience with health insurance.     ,,664
20590862,Female,Graduate,22,Ukraine,8/9/2024,Job Search,Very Positive,Very Positive experience with job search.       ,463,
10591064,Male,Undergraduate,18,Canada,9/10/2024,Housing,Very Positive,Very Positive experience with housing.      ,,665
20590863,Female,Graduate,29,Australia,1/1/2024,Visa Issues,Neutral,Neutral experience with visa issues.     ,464,
10591065,Male,Undergraduate,20,Turkey,2/13/2024,Language Barrier,Very Positive,Very Positive experience with language barrier.       ,,666
10591066,Female,Undergraduate,25,Egypt,2/17/2024,Academic Pressure,Very Positive,Very Positive experience with academic pressure.   ,,667
20590864,Male,Graduate,19,South Korea,2/22/2024,Health Insurance,Neutral,Neutral experience with health insurance.  ,465,
10591067,Female,Undergraduate,21,Austria,3/16/2024,Health Insurance,Positive,Positive experience with health insurance.  ,,668
20590865,Male,Graduate,24,Japan,3/30/2024,Job Search,Neutral,Neutral experience with job search.   ,466,
10591068,Female,Undergraduate,20,Finland,5/8/2024,Visa Issues,Neutral,Neutral experience with visa issues.  ,,669
10591069,Male,Undergraduate,26,Nepal,5/9/2024,Cultural Differences,Negative,Negative experience with cultural differences.     ,,670
20590866,Female,Graduate,22,Nigeria,6/12/2024,Tuition,Negative,Negative experience with tuition.     ,467,
10591070,Male,Undergraduate,18,China,6/28/2024,Tuition,Very Negative,Very Negative experience with tuition.       ,,671
20590867,Female,Graduate,27,Romania,7/1/2024,Tuition,Neutral,Neutral experience with tuition.     ,468,
10591071,Male,Undergraduate,20,Italy,7/13/2024,Visa Issues,Very Positive,Very Positive experience with visa issues.     ,,672
10591072,Female,Undergraduate,25,Nepal,7/15/2024,Weather,Very Negative,Very Negative experience with weather.  ,,673
20590868,Male,Graduate,19,Australia,7/23/2024,Housing,Positive,Positive experience with housing.         ,469,
10591073,Female,Undergraduate,21,Poland,7/26/2024,Weather,Negative,Negative experience with weather.  ,,674
20590869,Male,Graduate,24,Algeria,1/9/2024,Weather,Positive,Positive experience with weather.        ,470,
10591074,Female,Undergraduate,20,United Kingdom,1/12/2024,Weather,Very Positive,Very Positive experience with weather.    ,,675
10591075,Male,Undergraduate,26,Brazil,1/18/2024,Social Life,Very Positive,Very Positive experience with social life.       ,,676
20590870,Female,Graduate,22,Portugal,1/25/2024,Cultural Differences,Neutral,Neutral experience with cultural differences.  ,471,
10591076,Male,Undergraduate,18,Nepal,2/2/2024,Academic Pressure,Positive,Positive experience with academic pressure.  ,,677
20590871,Female,Graduate,29,Philippines,1/6/2024,Academic Pressure,Positive,Positive experience with academic pressure.      ,472,
10591077,Male,Undergraduate,20,India,1/22/2024,Tuition,Very Negative,Very Negative experience with tuition.      ,,678
10591078,Female,Undergraduate,25,Algeria,2/9/2024,Cultural Differences,Positive,Positive experience with cultural differences.      ,,679
20590872,Male,Graduate,19,Morocco,4/18/2024,Social Life,Positive,Positive experience with social life.       ,473,
10591079,Female,Undergraduate,21,Iran,4/20/2024,Cultural Differences,Very Negative,Very Negative experience with cultural differences.      ,,680
20590873,Male,Graduate,24,Kenya,4/29/2024,Social Life,Very Positive,Very Positive experience with social life.       ,474,
10591080,Female,Undergraduate,20,Italy,5/2/2024,Language Barrier,Very Negative,Very Negative experience with language barrier.     ,,681
10591081,Male,Undergraduate,26,Germany,6/11/2024,Weather,Very Positive,Very Positive experience with weather.        ,,682
20590874,Female,Graduate,22,Malaysia,6/12/2024,Cultural Differences,Very Negative,Very Negative experience with cultural differences.  ,475,
10591082,Male,Undergraduate,18,Brazil,7/9/2024,Health Insurance,Positive,Positive experience with health insurance.      ,,683
20590875,Female,Graduate,29,Saudi Arabia,7/12/2024,Visa Issues,Positive,Positive experience with visa issues.     ,476,
10591083,Male,Undergraduate,20,Saudi Arabia,7/13/2024,Visa Issues,Negative,Negative experience with visa issues.      ,,684
10591084,Female,Undergraduate,25,Ukraine,7/17/2024,Language Barrier,Very Positive,Very Positive experience with language barrier.       ,,685
20590876,Male,Graduate,19,Nepal,7/30/2024,Job Search,Negative,Negative experience with job search.        ,477,
10591085,Female,Undergraduate,21,Italy,8/2/2024,Cultural Differences,Negative,Negative experience with cultural differences.     ,,686
20590877,Male,Graduate,24,Singapore,8/19/2024,Tuition,Very Positive,Very Positive experience with tuition.   ,478,
10591086,Female,Undergraduate,20,Sri Lanka,8/22/2024,Tuition,Very Positive,Very Positive experience with tuition.  ,,687
10591087,Male,Undergraduate,26,Italy,8/27/2024,Visa Issues,Very Positive,Very Positive experience with visa issues.     ,,688
20590878,Female,Graduate,22,Chile,9/2/2024,Cultural Differences,Very Positive,Very Positive experience with cultural differences.    ,479,
10591088,Male,Undergraduate,18,United States,9/20/2024,Weather,Neutral,Neutral experience with weather.       ,,689
20590879,Female,Graduate,27,Saudi Arabia,9/26/2024,Job Search,Negative,Negative experience with job search.   ,480,
10591089,Male,Undergraduate,20,Ethiopia,10/7/2024,Academic Pressure,Very Negative,Very Negative experience with academic pressure.     ,,690
10591090,Female,Undergraduate,25,Iran,10/9/2024,Tuition,Very Positive,Very Positive experience with tuition.     ,,691
20590880,Male,Graduate,19,Morocco,11/18/2024,Health Insurance,Neutral,Neutral experience with health insurance.     ,481,
10591091,Female,Undergraduate,21,United Kingdom,12/25/2024,Tuition,Very Negative,Very Negative experience with tuition.     ,,692
20590881,Male,Graduate,24,Nigeria,2/20/2024,Cultural Differences,Neutral,Neutral experience with cultural differences.       ,482,
10591092,Female,Undergraduate,20,China,2/24/2024,Academic Pressure,Very Positive,Very Positive experience with academic pressure.     ,,693
10591093,Male,Undergraduate,26,Portugal,3/15/2024,Health Insurance,Very Positive,Very Positive experience with health insurance.   ,,694
20590882,Female,Graduate,22,Kenya,3/18/2024,Job Search,Very Negative,Very Negative experience with job search.    ,483,
10591094,Male,Undergraduate,18,Saudi Arabia,3/25/2024,Weather,Very Positive,Very Positive experience with weather.   ,,695
20590883,Female,Graduate,29,Singapore,3/26/2024,Academic Pressure,Very Positive,Very Positive experience with academic pressure.        ,484,
10591095,Male,Undergraduate,20,Turkey,4/11/2024,Visa Issues,Positive,Positive experience with visa issues.   ,,696
10591096,Female,Undergraduate,25,Finland,4/24/2024,Health Insurance,Negative,Negative experience with health insurance.    ,,697
